307,648
303,40
760,496
641,393
713,492
683,707
369,514
97,583
479,648
515,734
487,323
395,754
608,384
485,85
140,101
222,567
496,535
673,587
203,248
243,93
518,440
95,64
761,608
31,771
610,246
107,701
39,83
555,305
449,285
345,603
772,360
723,58
545,21
463,714
170,184
612,304
91,364
105,468
702,463
75,551
222,361
520,39
403,295
133,23
339,281
51,187
405,117
178,392
684,250
78,127
192,766
301,124
261,244
703,592
316,286
501,524
95,74
476,636
697,375
664,80
700,724
266,132
376,531
433,268
512,313
454,442
499,465
706,624
445,301
70,22
237,494
69,793
660,68
27,438
639,743
261,122
128,566
285,77
768,227
404,722
694,142
107,276
203,154
164,109
588,599
191,392
333,110
269,490
200,251
33,541
743,127
667,629
344,280
687,761
772,35
86,656
584,578
91,257
220,350
76,377
375,758
78,603
61,51
181,430
132,413
523,437
710,221
294,507
499,761
186,285
683,0
344,22
254,91
324,36
712,564
797,601
348,483
450,360
331,769
696,598
737,296
386,770
553,363
607,171
727,625
177,171
436,65
24,612
566,198
598,634
451,528
216,383
337,592
450,605
80,644
789,132
784,799
296,778
761,710
548,200
692,307
345,637
666,466
661,178
122,496
538,265
439,335
732,748
436,512
622,85
379,340
662,719
42,252
216,510
479,453
650,211
595,219
660,164
687,615
382,106
186,694
558,54
573,97
410,346
778,678
308,516
756,380
78,389
781,581
737,175
340,438
196,355
212,499
375,540
734,563
657,438
149,269
121,590
32,453
679,379
599,672
601,248
137,771
197,630
121,106
376,694
217,373
321,26
306,106
47,508
772,202
295,669
39,341
6,313
254,506
446,190
106,383
9,615
769,406
432,38
564,245
438,710
85,128
246,211
443,760
538,122
132,725
577,221
378,474
541,295
17,157
721,743
542,230
688,469
690,452
489,146
212,406
455,164
183,563
425,648
409,410
701,75
198,776
207,253
61,125
156,8
124,549
427,608
318,790
385,226
567,555
489,764
194,739
624,495
395,671
51,98
776,235
192,68
127,203
73,283
268,745
324,663
686,289
169,635
707,294
195,308
272,170
236,710
708,760
391,765
748,684
461,793
521,102
681,23
537,187
96,33
86,392
513,638
255,477
289,315
446,756
319,669
92,133
394,442
33,436
784,586
632,446
514,198
670,790
1,640
78,378
222,79
473,230
709,437
730,264
73,447
697,385
307,283
429,560
740,74
212,41
271,299
205,471
575,633
524,139
523,719
389,241
600,263
43,795
168,140
418,703
212,28
202,384
204,8
113,679
785,620
469,542
318,455
18,214
292,223
594,115
70,58
39,288
0,490
353,125
27,328
612,735
566,529
448,209
322,322
122,737
208,399
718,760
472,194
561,587
583,254
596,762
519,247
153,637
560,49
599,164
69,252
610,424
673,488
375,366
114,148
626,42
124,452
247,306
506,237
628,285
593,366
143,503
676,623
42,310
141,54
425,419
239,59
683,51
692,370
136,328
664,309
461,148
174,728
479,647
624,714
696,545
478,250
518,780
151,518
270,320
133,43
664,662
473,544
218,101
739,786
590,567
170,725
111,31
13,733
177,374
248,614
646,577
119,266
739,229
192,595
22,516
666,358
553,82
129,421
561,10
706,275
410,759
199,339
253,664
362,283
646,358
369,623
209,406
701,589
463,382
677,104
11,73
200,570
525,536
166,180
141,541
243,635
179,122
712,283
63,388
236,370
697,182
229,515
265,99
10,472
175,227
502,773
362,431
319,474
184,688
759,793
17,357
79,65
350,312
611,172
578,664
587,720
340,524
207,176
71,611
766,375
175,500
587,65
630,555
794,484
576,741
689,671
638,740
4,182
616,779
140,14
25,94
665,664
224,590
260,584
24,751
480,708
143,774
211,496
399,381
437,589
337,480
139,335
127,477
708,456
438,519
413,303
506,772
68,467
273,315
328,296
636,722
411,399
182,675
690,76
771,623
781,622
30,99
669,450
330,549
11,375
355,681
542,250
296,93
205,593
480,394
349,729
713,471
779,5
353,589
642,617
366,467
597,606
0,46
415,345
249,448
268,336
294,311
220,83
230,187
0,14
685,627
721,228
409,544
17,687
276,166
442,716
698,364
739,322
122,148
185,321
779,698
335,403
203,82
415,105
792,312
357,641
195,583
370,122
269,651
282,66
103,290
467,277
709,558
216,629
186,746
613,80
18,201
797,564
481,150
607,371
627,92
145,322
475,770
623,567
197,632
613,100
773,552
1,494
38,322
299,452
266,381
76,222
254,168
168,603
762,68
483,197
206,229
179,509
229,321
426,759
390,296
289,210
465,514
478,161
259,776
317,231
649,750
33,80
144,232
37,59
678,567
15,345
557,284
187,588
187,279
107,213
326,455
339,86
202,666
134,555
247,777
65,537
330,752
163,13
610,632
335,386
586,162
694,64
736,655
777,261
532,322
673,248
490,78
710,288
412,99
579,792
747,600
144,51
14,42
762,757
441,659
424,558
727,72
679,157
713,129
581,75
754,616
596,260
763,185
89,614
285,40
615,286
590,664
692,322
751,621
314,372
131,78
400,518
306,64
466,763
32,48
408,361
521,281
420,431
542,182
716,43
279,628
572,595
75,614
161,504
697,439
347,211
26,751
423,612
642,290
698,273
251,784
215,528
101,649
489,52
691,770
454,259
467,498
45,401
683,754
181,469
733,568
194,445
450,106
192,561
101,200
737,220
494,776
307,611
437,292
412,764
155,662
535,86
583,336
534,592
379,274
396,126
363,514
508,500
114,171
211,598
748,799
683,639
630,78
282,407
373,749
698,303
602,355
21,330
475,471
396,200
683,17
617,612
465,117
375,94
692,71
288,277
532,330
516,657
123,636
441,277
585,351
465,474
193,275
745,776
678,774
661,492
359,261
760,349
587,752
591,640
168,506
626,121
667,527
1,693
634,205
94,487
716,755
620,283
20,200
585,730
348,59
452,612
346,692
23,334
395,617
592,55
120,162
26,377
574,322
150,678
415,261
326,408
776,775
321,297
341,624
296,667
262,756
202,141
213,44
166,219
487,84
553,253
56,475
546,446
236,133
169,350
120,598
115,458
775,19
438,53
560,68
609,118
660,785
726,283
781,769
474,478
462,730
720,754
792,203
406,256
112,114
290,584
409,172
453,544
37,796
495,77
287,340
430,415
8,643
455,516
643,322
721,652
89,69
450,16
568,68
85,394
314,322
335,219
585,641
745,364
747,281
401,618
124,14
414,59
364,275
421,228
24,682
519,780
648,284
290,593
741,640
629,491
418,798
379,4
120,38
7,611
425,697
548,418
280,288
140,72
260,713
436,531
217,102
167,338
536,478
287,604
296,181
778,231
682,409
96,666
685,760
332,251
737,40
348,247
667,675
55,393
52,682
263,706
28,211
53,21
204,465
49,360
690,776
698,29
171,408
34,639
243,608
328,662
251,278
124,482
2,155
13,0
155,171
89,668
213,777
7,660
719,520
596,162
622,652
662,113
726,687
461,45
373,759
502,347
420,571
781,507
83,429
468,234
188,51
43,160
627,738
444,326
604,183
245,683
394,127
425,685
650,795
143,231
568,71
211,531
228,385
223,235
557,611
370,718
222,623
648,213
488,300
160,780
115,601
20,231
225,165
637,324
671,129
426,691
750,91
475,570
588,671
739,442
189,24
632,404
419,714
217,537
470,67
420,497
416,364
303,373
495,567
44,31
450,598
74,585
333,77
636,568
359,113
762,381
706,582
562,368
788,553
593,341
710,347
130,80
743,272
12,332
211,522
356,319
672,590
276,696
714,789
585,655
578,152
336,222
719,27
464,475
787,458
467,689
124,531
205,145
573,324
601,39
647,637
8,161
241,631
559,449
384,668
81,431
485,752
71,638
624,387
545,725
309,672
56,708
39,704
153,580
666,442
675,59
576,271
708,410
534,437
567,430
725,439
477,793
702,346
557,502
20,470
33,256
715,759
332,280
688,548
435,777
31,331
743,91
160,793
723,191
188,408
222,122
474,238
677,495
391,440
283,268
362,450
410,33
6,69
414,106
468,222
156,605
623,71
738,529
228,317
324,437
309,446
46,763
164,330
469,576
381,783
348,79
98,538
688,516
366,296
293,424
403,442
203,155
246,778
62,304
371,340
229,377
111,320
280,118
604,516
508,569
382,357
131,302
750,499
36,506
644,767
331,745
557,206
279,94
634,114
212,126
230,706
33,682
404,644
98,402
746,349
174,252
565,426
63,645
560,361
708,288
345,96
16,342
792,742
777,142
471,724
721,176
24,395
379,537
497,405
109,718
383,370
139,761
471,541
238,390
113,791
316,334
647,551
410,121
794,471
291,360
753,184
5,58
755,578
40,315
475,679
627,153
253,406
62,371
513,733
397,600
518,454
707,320
543,274
619,29
210,552
44,372
470,741
76,40
379,473
645,592
57,111
35,38
302,680
643,235
162,591
281,515
116,328
272,468
699,536
119,539
610,555
716,282
626,648
22,745
663,149
136,756
28,173
385,783
142,798
439,569
530,584
76,655
310,126
528,638
696,275
0,140
797,203
567,68
612,318
603,36
462,283
400,308
731,349
597,718
643,534
0,477
467,238
72,22
154,677
326,36
94,790
203,291
174,312
261,190
627,121
197,199
321,613
603,510
494,368
125,234
706,130
346,448
118,452
657,691
393,233
437,310
725,196
42,602
546,7
409,484
775,703
757,606
119,334
335,463
241,752
408,598
214,273
418,652
145,733
537,777
131,612
662,589
476,46
682,575
536,219
301,212
201,577
576,382
71,307
629,600
118,399
559,12
356,772
732,635
45,106
600,476
765,733
485,561
716,513
302,65
460,193
585,405
482,615
407,591
28,29
272,514
784,112
214,558
438,75
512,639
613,684
228,590
310,410
228,423
764,196
46,185
187,446
343,765
57,159
120,278
328,393
395,186
294,523
438,184
181,615
511,717
91,740
98,171
621,388
104,330
720,44
174,673
410,200
600,4
414,494
615,125
765,555
790,569
529,690
763,320
536,155
532,63
733,368
72,352
727,20
776,621
554,351
23,669
318,729
152,769
360,593
712,419
224,748
135,194
160,413
331,720
726,60
116,792
95,52
95,248
544,223
382,325
703,649
489,161
516,539
799,225
138,53
625,434
327,388
229,373
71,428
63,671
334,338
293,325
295,482
694,138
492,698
635,659
352,400
372,416
373,326
454,549
353,380
228,86
268,423
483,560
458,252
248,519
192,628
151,130
617,523
683,416
343,584
466,180
717,670
795,293
585,600
719,557
294,723
461,322
86,338
441,720
444,190
430,166
213,701
735,549
609,715
103,789
382,151
681,383
403,588
637,263
333,733
708,526
98,0
115,165
763,790
508,206
296,244
232,280
228,550
583,95
143,439
718,496
624,440
767,143
259,243
237,175
234,54
749,662
198,507
370,232
499,649
140,363
753,205
344,507
592,679
386,336
186,296
561,653
695,143
145,508
20,76
358,695
706,158
799,652
146,762
343,419
425,70
136,307
188,89
489,570
108,488
726,271
421,676
540,325
580,480
749,344
534,634
196,356
98,536
605,541
247,561
743,3
212,695
518,352
9,492
603,187
33,233
409,498
244,173
55,539
119,674
498,661
123,464
407,337
446,721
653,346
20,488
483,426
424,553
356,402
141,633
421,380
146,152
230,547
390,727
533,548
489,172
791,635
608,233
292,621
152,386
378,722
266,434
590,686
227,184
680,625
129,642
469,336
178,685
392,126
415,150
501,403
612,162
796,435
193,194
701,207
473,511
715,202
460,659
86,686
781,639
404,211
694,269
470,532
101,724
320,72
162,528
359,44
434,739
126,384
706,752
192,340
114,632
655,389
372,562
238,467
679,28
333,132
186,250
613,133
520,482
456,232
550,245
505,678
521,615
775,307
477,646
319,503
122,352
214,571
160,466
748,728
212,731
24,698
292,507
690,791
112,378
383,277
513,527
410,715
16,403
460,633
607,587
190,77
724,752
407,542
597,376
409,276
417,268
570,294
531,227
579,493
347,72
1,751
232,792
310,308
483,689
337,18
750,587
777,556
278,592
119,706
280,481
474,132
470,506
400,517
489,437
165,21
635,361
228,634
383,582
438,87
756,401
308,773
346,78
483,370
638,190
412,463
310,656
134,643
216,342
370,286
402,388
781,699
357,179
731,586
205,500
73,142
343,34
514,82
370,595
220,340
443,716
518,755
249,776
539,40
133,82
6,581
187,533
537,464
78,776
787,178
285,704
3,136
153,732
397,664
220,698
773,379
737,219
362,201
387,208
3,164
312,713
797,397
390,287
656,557
278,40
288,549
109,265
458,402
644,668
518,712
714,171
616,461
95,113
279,693
364,41
422,455
644,60
760,436
319,153
621,81
252,645
361,509
128,380
388,53
786,473
613,298
486,717
151,277
309,324
304,628
560,448
51,676
183,487
696,245
762,125
45,740
752,470
502,763
166,350
468,468
718,775
502,410
209,23
712,480
421,322
543,795
3,86
771,597
167,505
393,383
494,633
396,715
400,564
633,528
292,611
469,374
782,225
167,643
162,735
213,694
551,469
99,13
497,760
64,613
501,777
146,757
152,244
695,257
395,468
237,679
409,230
9,568
345,315
589,741
575,0
6,360
335,153
183,468
422,465
70,6
492,451
192,63
558,396
490,204
696,101
612,54
146,275
298,504
564,308
697,479
752,630
39,274
